Hit,Title,Artist,Featuring,Artist_Feat
0,Cantaloop (Flip Fantasia),Us3,0,Us3
0,Come to My Window,Melissa Etheridge,0,Melissa Etheridge
0,Stroke You Up,Changing Faces,0,Changing Faces
0,I'm Ready,Tevin Campbell,0,Tevin Campbell
0,100% Pure Love,Crystal Waters,0,Crystal Waters
0,Anytime You Need a Friend,Mariah Carey,0,Mariah Carey
0,Because of Love,Janet Jackson,0,Janet Jackson
0,Linger,The Cranberries,0,The Cranberries
0,Loser,Beck,0,Beck
0,Found Out About You,Gin Blossoms,0,Gin Blossoms
0,Gin and Juice,Snoop Doggy Dogg,0,Snoop Doggy Dogg
0,Never Lie,Immature,0,Immature
0,Streets of Philadelphia,Bruce Springsteen,0,Bruce Springsteen
0,Getto Jam,Domino,0,Domino
0,Endless Love,Luther Vandross and Mariah Carey,0,Luther Vandross and Mariah Carey
0,I Miss You,Aaron Hall,0,Aaron Hall
0,Understanding,Xscape,0,Xscape
0,This D.J.,Warren G,0,Warren G
0,Cry for You,Jodeci,0,Jodeci
0,Keep Ya Head Up,2Pac,0,2Pac
0,What's My Name?,Snoop Doggy Dogg,0,Snoop Doggy Dogg
0,Another Night,Real McCoy,0,Real McCoy
0,Your Body's Callin',R. Kelly,0,R. Kelly
0,Tootsee Roll,69 Boyz,0,69 Boyz
0,I Can See Clearly Now,Jimmy Cliff,0,Jimmy Cliff
0,Never Keeping Secrets,Babyface,0,Babyface
0,Crazy,Aerosmith,0,Aerosmith
0,(At Your Best) You Are Love,Aaliyah,0,Aaliyah
0,Rock and Roll Dreams Come Through,Meat Loaf,0,Meat Loaf
0,Amazing,Aerosmith,0,Aerosmith
0,Always,Erasure,0,Erasure
0,Groove Thang,Zhané,0,Zhané
0,Dreams,Gabrielle,0,Gabrielle
0,Mr. Vain,Culture Beat,0,Culture Beat
0,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,0,Tom Petty and the Heartbreakers
0,Anything,SWV,0,SWV
0,Beautiful in My Eyes,Joshua Kadison,0,Joshua Kadison
0,Stay,Eternal,0,Eternal
0,Flava in Ya Ear,Craig Mack,0,Craig Mack
0,U.N.I.T.Y.,Queen Latifah,0,Queen Latifah
0,Prayer for the Dying,Seal,0,Seal
0,Secret,Madonna,0,Madonna
0,Here Comes the Hotstepper,Ini Kamoze,0,Ini Kamoze
0,Everyday,Phil Collins,0,Phil Collins
0,Don't Take the Girl,Tim McGraw,0,Tim McGraw
0,Got Me Waiting,Heavy D & the Boyz,0,Heavy D & the Boyz
0,"December, 1963 (Oh, What a Night) (DJ Ben Liebrand Remix)",The Four Seasons,0,The Four Seasons
0,Indian Outlaw,Tim McGraw,0,Tim McGraw
0,Always,Bon Jovi,0,Bon Jovi
0,I'm the Only One,Melissa Etheridge,0,Melissa Etheridge
0,Back in the Day,Ahmad,0,Ahmad
0,Love Sneakin' Up On You,Bonnie Raitt,0,Bonnie Raitt
0,I'll Take You There,General Public,0,General Public
0,Always in My Heart,Tevin Campbell,0,Tevin Campbell
0,And Our Feelings,Babyface,0,Babyface
0,Bop Gun (One Nation),Ice Cube featuring George Clinton,1,Ice Cube 
0,I Wanna Be Down,Brandy,0,Brandy
1,Gangsta's Paradise,Coolio featuring L.V.,1,Coolio 
1,Waterfalls,TLC,0,TLC
1,Creep,TLC,0,TLC
1,Kiss from a Rose,Seal,0,Seal
1,On Bended Knee,Boyz II Men,0,Boyz II Men
1,Fantasy,Mariah Carey,0,Mariah Carey
1,Take a Bow,Madonna,0,Madonna
1,Don't Take It Personal (Just One of Dem Days),Monica,0,Monica
1,This Is How We Do It,Montell Jordan,0,Montell Jordan
0,I Know,Dionne Farris,0,Dionne Farris
0,Water Runs Dry,Boyz II Men,0,Boyz II Men
0,Freak Like Me,Adina Howard,0,Adina Howard
0,Run-Around,Blues Traveler,0,Blues Traveler
0,I Can Love You Like That,All-4-One,0,All-4-One
0,Have You Ever Really Loved a Woman?,Bryan Adams,0,Bryan Adams
0,Boombastic / In the Summertime,Shaggy,0,Shaggy
0,Total Eclipse of the Heart,Nicki French,0,Nicki French
0,You Gotta Be,Des'ree,0,Des'ree
0,You Are Not Alone,Michael Jackson,0,Michael Jackson
0,Hold My Hand,Hootie & the Blowfish,0,Hootie & the Blowfish
0,One More Chance/Stay with Me,The Notorious B.I.G.,0,The Notorious B.I.G.
0,Candy Rain,Soul for Real,0,Soul for Real
0,Let Her Cry,Hootie & the Blowfish,0,Hootie & the Blowfish
0,I Believe,Blessid Union of Souls,0,Blessid Union of Souls
0,Red Light Special,TLC,0,TLC
0,Runaway,Janet Jackson,0,Janet Jackson
0,Strong Enough,Sheryl Crow,0,Sheryl Crow
0,Colors of the Wind,Vanessa Williams,0,Vanessa Williams
0,Someone to Love,Jon B. featuring Babyface,1,Jon B. 
0,Only Wanna Be with You,Hootie & the Blowfish,0,Hootie & the Blowfish
0,If You Love Me,Brownstone,0,Brownstone
0,In the House of Stone and Light,Martin Page,0,Martin Page
0,I Got 5 on It,Luniz,0,Luniz
0,Baby,Brandy,0,Brandy
0,Run Away,Real McCoy,0,Real McCoy
0,As I Lay Me Down,Sophie B. Hawkins,0,Sophie B. Hawkins
0,He's Mine,MoKenStef,0,MoKenStef
0,December,Collective Soul,0,Collective Soul
0,I'll Be There for You/You're All I Need to Get By,Method Man featuring Mary J. Blige,1,Method Man 
0,Shy Guy,Diana King,0,Diana King
0,Every Little Thing I Do,Soul for Real,0,Soul for Real
0,Before I Let You Go,Blackstreet,0,Blackstreet
0,Big Poppa / Warning,The Notorious B.I.G.,0,The Notorious B.I.G.
0,Sukiyaki,4 P.M.,0,4 P.M.
0,Dear Mama / Old School,2Pac,0,2Pac
0,Hold On,Jamie Walters,0,Jamie Walters
0,Keep Their Heads Ringin',Dr. Dre,0,Dr. Dre
0,The Rhythm of the Night,Corona,0,Corona
0,Roll to Me,Del Amitri,0,Del Amitri
0,Scream / Childhood,Michael Jackson and Janet Jackson,0,Michael Jackson and Janet Jackson
0,Freek'n You,Jodeci,0,Jodeci
0,I Wish,Skee-Lo,0,Skee-Lo
0,Believe,Elton John,0,Elton John
0,Carnival,Natalie Merchant,0,Natalie Merchant
0,You Don't Know How It Feels,Tom Petty,0,Tom Petty
0,Back for Good,Take That,0,Take That
0,You Want This / 70's Love Groove,Janet Jackson,0,Janet Jackson
0,Tell Me,Groove Theory,0,Groove Theory
0,Can't You See,Total featuring The Notorious B.I.G.,1,Total 
0,This Lil' Game We Play,Subway featuring 702,1,Subway 
0,Come and Get Your Love,Real McCoy,0,Real McCoy
0,This Ain't a Love Song,Bon Jovi,0,Bon Jovi
0,Player's Anthem,Junior M.A.F.I.A. featuring The Notorious B.I.G.,1,Junior M.A.F.I.A. 
0,Feel Me Flow,Naughty by Nature,0,Naughty by Nature
0,Every Day of the Week,Jade,0,Jade
0,The Sweetest Days,Vanessa Williams,0,Vanessa Williams
0,Short Dick Man,20 Fingers featuring Gillette,1,20 Fingers 
0,Brokenhearted,Brandy,0,Brandy
0,No More I Love You's,Annie Lennox,0,Annie Lennox
0,You Used to Love Me,Faith Evans,0,Faith Evans
0,Constantly,Immature,0,Immature
0,"Hold Me, Thrill Me, Kiss Me, Kill Me",U2,0,U2
0,Ask of You,Raphael Saadiq,0,Raphael Saadiq
0,Sugar Hill,AZ,0,AZ
0,Good,Better Than Ezra,0,Better Than Ezra
0,Brown Sugar,D'Angelo,0,D'Angelo
0,Turn the Beat Around,Gloria Estefan,0,Gloria Estefan
0,'Til You Do Me Right,After 7,0,After 7
0,1st of tha Month,Bone Thugs-n-Harmony,0,Bone Thugs-n-Harmony
0,Like the Way I Do / If I Wanted To,Melissa Etheridge,0,Melissa Etheridge
0,I Live My Life for You,FireHouse,0,FireHouse
0,Dream About You / Funky Melody,Stevie B,0,Stevie B
0,Cotton Eye Joe,Rednex,0,Rednex
0,Thank You,Boyz II Men,0,Boyz II Men
0,I'll Stand by You,The Pretenders,0,The Pretenders
0,I Miss You,N II U,0,N II U
0,Give It 2 You,Da Brat,0,Da Brat
0,Best Friend,Brandy,0,Brandy
0,Misery,Soul Asylum,0,Soul Asylum
0,Can't Stop Lovin' You,Van Halen,0,Van Halen
1,Macarena (Bayside Boys Mix),Los del Río,0,Los del Río
1,One Sweet Day,Mariah Carey and Boyz II Men,0,Mariah Carey and Boyz II Men
1,Because You Loved Me,Celine Dion,0,Celine Dion
1,Nobody Knows,The Tony Rich Project,0,The Tony Rich Project
1,Always Be My Baby,Mariah Carey,0,Mariah Carey
1,Give Me One Reason,Tracy Chapman,0,Tracy Chapman
1,Tha Crossroads,Bone Thugs-n-Harmony,0,Bone Thugs-n-Harmony
1,I Love You Always Forever,Donna Lewis,0,Donna Lewis
1,You're Makin' Me High / Let It Flow,Toni Braxton,0,Toni Braxton
1,Twisted,Keith Sweat,0,Keith Sweat
0,C'mon N' Ride It (The Train),Quad City DJ's,0,Quad City DJ's
0,Missing,Everything but the Girl,0,Everything but the Girl
0,Ironic,Alanis Morissette,0,Alanis Morissette
0,Exhale (Shoop Shoop),Whitney Houston,0,Whitney Houston
0,Follow You Down / Til I Hear It from You,Gin Blossoms,0,Gin Blossoms
0,Sittin' Up in My Room,Brandy,0,Brandy
0,How Do U Want It / California Love,2Pac featuring K-Ci and JoJo / featuring Dr. Dre and Roger Troutman,1,2Pac 
0,It's All Coming Back to Me Now,Celine Dion,0,Celine Dion
0,Change the World,Eric Clapton,0,Eric Clapton
0,Hey Lover,LL Cool J,0,LL Cool J
0,Loungin,LL Cool J,0,LL Cool J
0,Insensitive,Jann Arden,0,Jann Arden
0,Be My Lover,La Bouche,0,La Bouche
0,Name,Goo Goo Dolls,0,Goo Goo Dolls
0,Who Will Save Your Soul,Jewel,0,Jewel
0,Where Do You Go,No Mercy,0,No Mercy
0,I Can't Sleep Baby (If I),R. Kelly,0,R. Kelly
0,Counting Blue Cars,Dishwalla,0,Dishwalla
0,You Learn / You Oughta Know,Alanis Morissette,0,Alanis Morissette
0,One of Us,Joan Osborne,0,Joan Osborne
0,Wonder,Natalie Merchant,0,Natalie Merchant
0,Not Gon' Cry,Mary J. Blige,0,Mary J. Blige
0,Only You,112 featuring The Notorious B.I.G.,1,112 
0,Down Low (Nobody Has to Know),R. Kelly featuring Ronald Isley,1,R. Kelly 
0,You're the One,SWV,0,SWV
0,Sweet Dreams,La Bouche,0,La Bouche
0,Before You Walk Out of My Life / Like This and Like That,Monica,0,Monica
0,Breakfast at Tiffany's,Deep Blue Something,0,Deep Blue Something
0,"1, 2, 3, 4 (Sumpin' New)",Coolio,0,Coolio
0,The World I Know,Collective Soul,0,Collective Soul
0,No Diggity,Blackstreet featuring Dr. Dre,1,Blackstreet 
0,Anything,3T,0,3T
0,1979,The Smashing Pumpkins,0,The Smashing Pumpkins
0,Diggin' on You,TLC,0,TLC
0,Why I Love You So Much / Ain't Nobody,Monica,0,Monica
0,Kissin' You,Total,0,Total
0,Count on Me,Whitney Houston and CeCe Winans,0,Whitney Houston and CeCe Winans
0,Time,Hootie & the Blowfish,0,Hootie & the Blowfish
0,You'll See,Madonna,0,Madonna
0,Last Night,Az Yet,0,Az Yet
0,Mouth,Merril Bainbridge,0,Merril Bainbridge
0,"The Earth, the Sun, the Rain",Color Me Badd,0,Color Me Badd
0,All the Things (Your Man Won't Do),Joe,0,Joe
0,Wonderwall,Oasis,0,Oasis
0,Woo Hah!! Got You All in Check / Everything Remains Raw,Busta Rhymes,0,Busta Rhymes
0,Elevators (Me & You),Outkast,0,Outkast
0,Hook,Blues Traveler,0,Blues Traveler
0,Doin' It,LL Cool J,0,LL Cool J
0,Fastlove,George Michael,0,George Michael
0,"Touch Me, Tease Me",Case featuring Foxy Brown,1,Case 
0,Tonite's tha Night,Kris Kross,0,Kris Kross
0,Children,Robert Miles,0,Robert Miles
0,Theme from Mission: Impossible,Adam Clayton and Larry Mullen,0,Adam Clayton and Larry Mullen
0,Closer to Free,BoDeans,0,BoDeans
0,Just a Girl,No Doubt,0,No Doubt
0,If Your Girl Only Knew,Aaliyah,0,Aaliyah
0,Lady,D'Angelo,0,D'Angelo
0,Key West Intermezzo (I Saw You First),John Mellencamp,0,John Mellencamp
0,Pony,Ginuwine,0,Ginuwine
0,Nobody,Keith Sweat featuring Athena Cage,1,Keith Sweat 
0,Old Man & Me (When I Get to Heaven),Hootie & the Blowfish,0,Hootie & the Blowfish
0,If It Makes You Happy,Sheryl Crow,0,Sheryl Crow
0,"Keep On, Keepin' On",MC Lyte featuring Xscape,1,MC Lyte 
0,Jealousy,Natalie Merchant,0,Natalie Merchant
0,I Want to Come Over,Melissa Etheridge,0,Melissa Etheridge
0,Who Do U Love,Deborah Cox,0,Deborah Cox
0,Un-Break My Heart,Toni Braxton,0,Toni Braxton
0,This Is Your Night,Amber,0,Amber
0,You Remind Me of Something,R. Kelly,0,R. Kelly
0,Set U Free,Planet Soul,0,Planet Soul
0,Hit Me Off,New Edition,0,New Edition
0,No One Else,Total,0,Total
0,My Boo,Ghost Town DJ's,0,Ghost Town DJ's
0,Get Money,Junior M.A.F.I.A. featuring The Notorious B.I.G.,1,Junior M.A.F.I.A. 
0,That Girl,Maxi Priest featuring Shaggy,1,Maxi Priest 
0,Po Pimp,Do or Die featuring Twista,1,Do or Die 
0,Until It Sleeps,Metallica,0,Metallica
0,Hay,Crucial Conflict,0,Crucial Conflict
0,Beautiful Life,Ace of Base,0,Ace of Base
0,I Got Id / Long Road,Pearl Jam,0,Pearl Jam
0,Soon as I Get Home,Faith Evans,0,Faith Evans
0,Macarena,Los del Río,0,Los del Río
0,Don't Cry,Seal,0,Seal
1,Candle in the Wind 1997 / Something About the Way You Look Tonight,Elton John,0,Elton John
1,You Were Meant for Me / Foolish Games,Jewel,0,Jewel
1,I'll Be Missing You,Puff Daddy and Faith Evans featuring 112,1,Puff Daddy and Faith Evans 
1,Can't Nobody Hold Me Down,Puff Daddy featuring Mase,1,Puff Daddy 
1,I Believe I Can Fly,R. Kelly,0,R. Kelly
1,Don't Let Go (Love),En Vogue,0,En Vogue
1,Return of the Mack,Mark Morrison,0,Mark Morrison
1,How Do I Live,LeAnn Rimes,0,LeAnn Rimes
1,Wannabe,Spice Girls,0,Spice Girls
0,Quit Playing Games (With My Heart),Backstreet Boys,0,Backstreet Boys
0,MMMBop,Hanson,0,Hanson
0,For You I Will,Monica,0,Monica
0,You Make Me Wanna...,Usher,0,Usher
0,Bitch,Meredith Brooks,0,Meredith Brooks
0,Semi-Charmed Life,Third Eye Blind,0,Third Eye Blind
0,Barely Breathing,Duncan Sheik,0,Duncan Sheik
0,Hard to Say I'm Sorry,Az Yet featuring Peter Cetera,1,Az Yet 
0,Mo Money Mo Problems,The Notorious B.I.G. featuring Puff Daddy and Mase,1,The Notorious B.I.G. 
0,The Freshmen,The Verve Pipe,0,The Verve Pipe
0,I Want You,Savage Garden,0,Savage Garden
0,I Belong to You (Every Time I See Your Face),Rome,0,Rome
0,Hypnotize,The Notorious B.I.G.,0,The Notorious B.I.G.
0,Every Time I Close My Eyes,Babyface,0,Babyface
0,In My Bed,Dru Hill,0,Dru Hill
0,Say You'll Be There,Spice Girls,0,Spice Girls
0,Do You Know (What It Takes),Robyn,0,Robyn
0,4 Seasons of Loneliness,Boyz II Men,0,Boyz II Men
0,G.H.E.T.T.O.U.T.,Changing Faces,0,Changing Faces
0,Honey,Mariah Carey,0,Mariah Carey
0,I Believe in You and Me,Whitney Houston,0,Whitney Houston
0,Da' Dip,Freak Nasty,0,Freak Nasty
0,2 Become 1,Spice Girls,0,Spice Girls
0,All for You,Sister Hazel,0,Sister Hazel
0,Cupid,112,0,112
0,Where Have All the Cowboys Gone?,Paula Cole,0,Paula Cole
0,Sunny Came Home,Shawn Colvin,0,Shawn Colvin
0,It's Your Love,Tim McGraw with Faith Hill,0,Tim McGraw with Faith Hill
0,Ooh Aah... Just a Little Bit,Gina G,0,Gina G
0,All Cried Out,Allure featuring 112,1,Allure 
0,I'm Still in Love with You,New Edition,0,New Edition
0,Invisible Man,98 Degrees,0,98 Degrees
0,Not Tonight,"Lil' Kim featuring Da Brat, Left Eye, Missy Elliott and Angie Martinez",1,Lil' Kim 
0,Look into My Eyes,Bone Thugs-n-Harmony,0,Bone Thugs-n-Harmony
0,Get It Together,702,0,702
0,All by Myself,Celine Dion,0,Celine Dion
0,My Love Is the Shhh!,Somethin' for the People featuring Trina & Tamara,1,Somethin' for the People 
0,I Finally Found Someone,Barbra Streisand and Bryan Adams,0,Barbra Streisand and Bryan Adams
0,I'll Be,Foxy Brown featuring Jay-Z,1,Foxy Brown 
0,Never Make a Promise,Dru Hill,0,Dru Hill
0,When You Love a Woman,Journey,0,Journey
0,Up Jumps da Boogie,Magoo and Timbaland,0,Magoo and Timbaland
0,I Don't Want To / I Love Me Some Him,Toni Braxton,0,Toni Braxton
0,Everyday Is a Winding Road,Sheryl Crow,0,Sheryl Crow
0,Cold Rock a Party,MC Lyte,0,MC Lyte
0,Building a Mystery,Sarah McLachlan,0,Sarah McLachlan
0,Your Woman,White Town,0,White Town
0,C U When U Get There,Coolio featuring 40 Thevz,1,Coolio 
0,My Baby Daddy,B-Rock and the Bizz,0,B-Rock and the Bizz
0,Tubthumping,Chumbawamba,0,Chumbawamba
0,Gotham City,R. Kelly,0,R. Kelly
0,ESPN Presents The Jock Jam,Various Artists,0,Various Artists
0,Big Daddy,Heavy D,0,Heavy D
0,What About Us,Total,0,Total
0,Smile,Scarface featuring 2Pac and Johnny P.,1,Scarface 
0,What's on Tonight,Montell Jordan,0,Montell Jordan
0,Secret Garden,Bruce Springsteen,0,Bruce Springsteen
0,The One I Gave My Heart To,Aaliyah,0,Aaliyah
0,Fly Like an Eagle,Seal,0,Seal
0,No Time,Lil' Kim featuring Puff Daddy,1,Lil' Kim 
0,Naked Eye,Luscious Jackson,0,Luscious Jackson
0,On & On,Erykah Badu,0,Erykah Badu
0,Don't Wanna Be a Player,Joe,0,Joe
0,I Shot the Sheriff,Warren G,0,Warren G
0,You Should Be Mine (Don't Waste Your Time),Brian McKnight featuring Mase,1,Brian McKnight 
0,Don't Cry for Me Argentina,Madonna,0,Madonna
0,Someone,SWV featuring Puff Daddy,1,SWV 
0,Go the Distance,Michael Bolton,0,Michael Bolton
0,One More Time,Real McCoy,0,Real McCoy
0,Butta Love,Next,0,Next
0,Coco Jamboo,Mr. President,0,Mr. President
0,Barbie Girl,Aqua,0,Aqua
0,When You're Gone / Free to Decide,The Cranberries,0,The Cranberries
0,Let Me Clear My Throat,DJ Kool,0,DJ Kool
0,I Like It,The Blackout All-Stars,0,The Blackout All-Stars
0,You Must Love Me,Madonna,0,Madonna
0,Let It Go,Ray J,0,Ray J
1,Too Close,Next,0,Next
1,The Boy Is Mine,Brandy and Monica,0,Brandy and Monica
1,You're Still the One,Shania Twain,0,Shania Twain
1,Truly Madly Deeply,Savage Garden,0,Savage Garden
1,Together Again,Janet,0,Janet
1,All My Life,K-Ci & JoJo,0,K-Ci & JoJo
1,Nice & Slow,Usher,0,Usher
1,I Don't Want to Wait,Paula Cole,0,Paula Cole
0,How's It Going to Be,Third Eye Blind,0,Third Eye Blind
0,"No, No, No",Destiny's Child,0,Destiny's Child
0,My Heart Will Go On,Celine Dion,0,Celine Dion
0,Gettin' Jiggy wit It,Will Smith,0,Will Smith
0,My Way,Usher,0,Usher
0,My All,Mariah Carey,0,Mariah Carey
0,The First Night,Monica,0,Monica
0,Been Around the World,Puff Daddy & the Family featuring The Notorious B.I.G. and Mase,1,Puff Daddy & the Family 
0,Adia,Sarah McLachlan,0,Sarah McLachlan
0,Crush,Jennifer Paige,0,Jennifer Paige
0,Everybody (Backstreet's Back),Backstreet Boys,0,Backstreet Boys
0,I Don't Want to Miss a Thing,Aerosmith,0,Aerosmith
0,Body Bumpin' (Yippie-Yi-Yo),Public Announcement,0,Public Announcement
0,This Kiss,Faith Hill,0,Faith Hill
0,I Don't Ever Want to See You Again,Uncle Sam,0,Uncle Sam
0,Let's Ride,Montell Jordan featuring Master P and Silkk the Shocker,1,Montell Jordan 
0,Sex and Candy,Marcy Playground,0,Marcy Playground
0,Show Me Love,Robyn,0,Robyn
0,A Song for Mama,Boyz II Men,0,Boyz II Men
0,What You Want,Mase featuring Total,1,Mase 
0,Frozen,Madonna,0,Madonna
0,Gone till November,Wyclef Jean,0,Wyclef Jean
0,My Body,LSG,0,LSG
0,Deja Vu (Uptown Baby),Lord Tariq and Peter Gunz,0,Lord Tariq and Peter Gunz
0,I Want You Back,'N Sync,0,'N Sync
0,When the Lights Go Out,Five,0,Five
0,They Don't Know,Jon B.,0,Jon B.
0,Make 'Em Say Uhh!,"Master P featuring Fiend, Silkk the Shocker, Mia X and Mystikal",1,Master P 
0,Make It Hot,Nicole featuring Missy Elliott and Mocha,1,Nicole 
0,Never Ever,All Saints,0,All Saints
0,I Get Lonely,Janet featuring Blackstreet,1,Janet 
0,Feel So Good,Mase,0,Mase
0,Say It,Voices of Theory,0,Voices of Theory
0,Kiss the Rain,Billie Myers,0,Billie Myers
0,Come with Me,Puff Daddy featuring Jimmy Page,1,Puff Daddy 
0,Romeo and Juliet,Sylk-E. Fyne featuring Chill,1,Sylk-E. Fyne 
0,It's All About Me,Mýa and Sisqo,0,Mýa and Sisqo
0,I Will Come to You,Hanson,0,Hanson
0,One Week,Barenaked Ladies,0,Barenaked Ladies
0,Swing My Way,K. P. & Envyi,0,K. P. & Envyi
0,The Arms of the One Who Loves You,Xscape,0,Xscape
0,Daydreamin',Tatyana Ali,0,Tatyana Ali
0,We're Not Making Love No More,Dru Hill,0,Dru Hill
0,I Do,Lisa Loeb,0,Lisa Loeb
0,Lookin' at Me,Mase featuring Puff Daddy,1,Mase 
0,Looking Through Your Eyes,LeAnn Rimes,0,LeAnn Rimes
0,Lately,Divine,0,Divine
0,I Still Love You,Next,0,Next
0,Time After Time,INOJ,0,INOJ
0,Are You Jimmy Ray?,Jimmy Ray,0,Jimmy Ray
0,Cruel Summer,Ace of Base,0,Ace of Base
0,I Got the Hook Up,Master P featuring Sons of Funk,1,Master P 
0,Victory,Puff Daddy & the Family featuring The Notorious B.I.G. and Busta Rhymes,1,Puff Daddy & the Family 
0,Too Much,Spice Girls,0,Spice Girls
0,Ghetto Supastar (That Is What You Are),Pras Michel featuring Ol' Dirty Bastard and Mýa,1,Pras Michel 
0,How Deep Is Your Love,Dru Hill featuring Redman,1,Dru Hill 
0,Friend of Mine,Kelly Price,0,Kelly Price
0,Turn It Up (Remix)/Fire It Up,Busta Rhymes,0,Busta Rhymes
0,I'll Be,Edwin McCain,0,Edwin McCain
0,Ray of Light,Madonna,0,Madonna
0,Touch It,Monifah,0,Monifah
0,"Money, Power & Respect",The Lox featuring DMX and Lil' Kim,1,The Lox 
0,Bitter Sweet Symphony,The Verve,0,The Verve
0,Dangerous,Busta Rhymes,0,Busta Rhymes
0,Spice Up Your Life,Spice Girls,0,Spice Girls
0,Because of You,98 Degrees,0,98 Degrees
0,The Mummers' Dance,Loreena McKennitt,0,Loreena McKennitt
0,Still Not a Player,Big Punisher featuring Joe,1,Big Punisher 
0,Foolish Games / You Were Meant for Me,Jewel,0,Jewel
0,Love You Down,INOJ,0,INOJ
0,Do for Love,2Pac featuring Eric Williams,1,2Pac 
0,Raise the Roof,Luke featuring No Good But So Good,1,Luke 
0,Heaven,Nu Flavor,0,Nu Flavor
0,The Party Continues,JD featuring Da Brat,1,JD 
0,Sock It 2 Me,Missy Elliott featuring Da Brat,1,Missy Elliott 
0,A Rose Is Still a Rose,Aretha Franklin,0,Aretha Franklin
0,Father,LL Cool J,0,LL Cool J
0,Thinkin' Bout It,Gerald Levert,0,Gerald Levert
0,Nobody's Supposed to Be Here,Deborah Cox,0,Deborah Cox
0,Westside,TQ,0,TQ
1,Believe,Cher,0,Cher
1,No Scrubs,TLC,0,TLC
1,Angel of Mine,Monica,0,Monica
1,Heartbreak Hotel,Whitney Houston featuring Faith Evans and Kelly Price,1,Whitney Houston 
1,...Baby One More Time,Britney Spears,0,Britney Spears
1,Kiss Me,Sixpence None the Richer,0,Sixpence None the Richer
1,Genie in a Bottle,Christina Aguilera,0,Christina Aguilera
1,Every Morning,Sugar Ray,0,Sugar Ray
1,Livin' la Vida Loca,Ricky Martin,0,Ricky Martin
0,Where My Girls At?,702,0,702
0,If You Had My Love,Jennifer Lopez,0,Jennifer Lopez
0,Slide,Goo Goo Dolls,0,Goo Goo Dolls
0,Have You Ever?,Brandy,0,Brandy
0,I Want It That Way,Backstreet Boys,0,Backstreet Boys
0,I'm Your Angel,R. Kelly and Celine Dion,0,R. Kelly and Celine Dion
0,All Star,Smash Mouth,0,Smash Mouth
0,Angel,Sarah McLachlan,0,Sarah McLachlan
0,Smooth,Santana featuring Rob Thomas,1,Santana 
0,Unpretty,TLC,0,TLC
0,"Bills, Bills, Bills",Destiny's Child,0,Destiny's Child
0,Save Tonight,Eagle-Eye Cherry,0,Eagle-Eye Cherry
0,Last Kiss,Pearl Jam,0,Pearl Jam
0,Fortunate,Maxwell,0,Maxwell
0,All I Have to Give,Backstreet Boys,0,Backstreet Boys
0,Bailamos,Enrique Iglesias,0,Enrique Iglesias
0,What's It Gonna Be?!,Busta Rhymes featuring Janet,1,Busta Rhymes 
0,What It's Like,Everlast,0,Everlast
0,Fly Away,Lenny Kravitz,0,Lenny Kravitz
0,Someday,Sugar Ray,0,Sugar Ray
0,That Don't Impress Me Much,Shania Twain,0,Shania Twain
0,Wild Wild West,Will Smith featuring Dru Hill and Kool Moe Dee,1,Will Smith 
0,Scar Tissue,Red Hot Chili Peppers,0,Red Hot Chili Peppers
0,Heartbreaker,Mariah Carey featuring Jay-Z,1,Mariah Carey 
0,I Still Believe,Mariah Carey,0,Mariah Carey
0,The Hardest Thing,98 Degrees,0,98 Degrees
0,Summer Girls,LFO,0,LFO
