Hit,Title,Artist,Featuring,Artist_Feat,lookup,available_markets,release_date,total_followers,genres,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence
0,Express Yourself,Madonna,0,Madonna,Express Yourself Madonna,145.0,2009-09-18,6649374.0,['dance pop'],78.0,0.0108,0.667,239093.0,0.93,0.0,7.0,0.176,-4.585,0.0608,115.57,4.0,0.893
0,I Like It,Dino,0,Dino,I Like It Dino,184.0,1989-01-01,2067.0,[],22.0,0.00384,0.786,307200.0,0.659,0.0107,4.0,0.0663,-11.792,0.0919,108.288,4.0,0.935
0,Soldier of Love,Donny Osmond,0,Donny Osmond,Soldier of Love Donny Osmond,184.0,2009-01-01,92006.0,"['adult standards', 'bubblegum pop', 'classic uk pop']",56.0,0.0507,0.498,353440.0,0.95,0.00324,10.0,0.168,-5.786,0.061,192.563,4.0,0.889
0,Sowing the Seeds of Love,Tears for Fears,0,Tears for Fears,Sowing the Seeds of Love Tears for Fears,184.0,1989-09-25,2665138.0,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'sophisti-pop', 'synthpop']",74.0,0.0109,0.209,376733.0,0.795,5.63e-05,0.0,0.355,-7.241,0.0443,171.975,4.0,0.682
0,Cherish,Madonna,0,Madonna,Cherish Madonna,145.0,2009-09-18,6649374.0,['dance pop'],78.0,0.289,0.692,229600.0,0.875,3.27e-05,2.0,0.0675,-4.528,0.0345,131.877,4.0,0.9
0,When the Children Cry,White Lion,0,White Lion,When the Children Cry White Lion,183.0,1987,789627.0,"['album rock', 'glam metal', 'hard rock', 'rock']",53.0,0.68,0.493,258600.0,0.242,0.0,4.0,0.071,-13.593,0.0291,130.258,4.0,0.345
0,18 and Life,Skid Row,0,Skid Row,18 and Life Skid Row,171.0,1989-01-24,2504145.0,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",62.0,0.0023,0.466,229960.0,0.648,1.49e-05,1.0,0.112,-11.101,0.028,90.435,4.0,0.305
0,I Don't Want Your Love,Duran Duran,0,Duran Duran,I Don't Want Your Love Duran Duran,184.0,1989-11-13,2492794.0,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'synthpop']",69.0,0.0112,0.71,230400.0,0.735,0.132,7.0,0.103,-10.548,0.079,108.877,4.0,0.872
0,Second Chance,.38 Special,0,.38 Special,Second Chance .38 Special,166.0,1988-01-01,1059461.0,"['album rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock', 'southern rock']",58.0,0.166,0.664,304693.0,0.426,0.0,10.0,0.0652,-12.852,0.0282,118.785,4.0,0.518
0,The Way You Love Me,Karyn White,0,Karyn White,The Way You Love Me Karyn White,184.0,1988-01-01,361648.0,"['contemporary r&b', 'minneapolis sound', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",46.0,0.0712,0.797,294720.0,0.785,0.0,6.0,0.0691,-7.523,0.0723,105.072,4.0,0.863
0,Funky Cold Medina,Tone Loc,0,Tone Loc,Funky Cold Medina Tone Loc,182.0,1989-01-01,247845.0,"['hip hop', 'hip house']",48.0,0.0755,0.988,248160.0,0.633,1.88e-06,5.0,0.0668,-15.012,0.0888,117.493,4.0,0.929
0,In Your Room,The Bangles,0,The Bangles,In Your Room The Bangles,181.0,1988-07-17,1194253.0,"['album rock', 'jangle pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'paisley underground', 'pop rock', 'rock', 'soft rock', 'synthpop']",63.0,0.0137,0.612,207533.0,0.585,0.0068,5.0,0.0635,-11.931,0.0337,149.2,4.0,0.799
0,Miss You Like Crazy,Natalie Cole,0,Natalie Cole,Miss You Like Crazy Natalie Cole,184.0,1989,532881.0,"['adult standards', 'lounge', 'quiet storm', 'vocal jazz']",64.0,0.633,0.595,234280.0,0.546,0.00422,2.0,0.0697,-6.251,0.0267,131.136,4.0,0.255
0,Lovesong,The Cure,0,The Cure,Lovesong The Cure,171.0,2001-01-01,4201167.0,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",76.0,0.375,0.58,206907.0,0.869,0.276,9.0,0.159,-4.349,0.0297,139.945,4.0,0.736
0,Secret Rendezvous,Karyn White,0,Karyn White,Secret Rendezvous Karyn White,184.0,1988-01-01,361648.0,"['contemporary r&b', 'minneapolis sound', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",46.0,0.0503,0.733,337400.0,0.689,0.00115,10.0,0.0656,-13.001,0.0388,111.695,4.0,0.888
0,Angel Eyes,The Jeff Healey Band,0,The Jeff Healey Band,Angel Eyes The Jeff Healey Band,183.0,1988,197118.0,"['blues rock', 'canadian blues', 'electric blues', 'modern blues']",46.0,0.537,0.431,321093.0,0.485,7.18e-05,0.0,0.0541,-8.651,0.0247,63.186,4.0,0.291
0,Patience,Guns N' Roses,0,Guns N' Roses,Patience Guns N' Roses,165.0,1988-11-29,27246197.0,"['glam metal', 'hard rock', 'rock']",81.0,0.711,0.457,354400.0,0.266,0.000261,6.0,0.124,-14.465,0.0313,120.459,4.0,0.372
0,Walk on Water,Eddie Money,0,Eddie Money,Walk on Water Eddie Money,184.0,1988-09-01,767167.0,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",59.0,0.28,0.608,278480.0,0.836,0.0,2.0,0.179,-9.867,0.0467,119.033,4.0,0.589
0,Cover Girl,New Kids on the Block,0,New Kids on the Block,Cover Girl New Kids on the Block,184.0,1988-09-02,681741.0,"['boy band', 'dance pop']",57.0,0.0344,0.721,241840.0,0.765,2.83e-06,6.0,0.322,-13.036,0.0345,119.95,4.0,0.948
0,Welcome to the Jungle,Guns N' Roses,0,Guns N' Roses,Welcome to the Jungle Guns N' Roses,180.0,1987-07-21,27246197.0,"['glam metal', 'hard rock', 'rock']",81.0,0.0235,0.447,272027.0,0.954,0.403,8.0,0.298,-8.069,0.0751,123.453,4.0,0.331
0,Shower Me With Your Love,Surface,0,Surface,Shower Me With Your Love Surface,184.0,1988,24370.0,"['contemporary r&b', 'funk', 'j-poprock', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",44.0,0.523,0.632,294960.0,0.356,5.76e-06,9.0,0.0961,-10.811,0.0309,131.28,4.0,0.197
0,Stand,R.E.M.,0,R.E.M.,Stand R.E.M.,184.0,1988-11-07,3835813.0,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']",74.0,0.397,0.653,192960.0,0.738,0.0,4.0,0.0931,-10.057,0.0285,109.322,4.0,0.932
0,Close My Eyes Forever,Lita Ford and Ozzy Osbourne,0,Lita Ford and Ozzy Osbourne,Close My Eyes Forever Lita Ford and Ozzy Osbourne,181.0,1988-02-01,402872.0,"['album rock', 'glam metal', 'hard rock']",47.0,0.31,0.476,283133.0,0.331,2.82e-06,5.0,0.172,-14.884,0.0305,130.574,4.0,0.24
0,All This Time,Tiffany,0,Tiffany,All This Time Tiffany,184.0,1988-01-01,348380.0,"['adult standards', 'new wave pop', 'soft rock']",56.0,0.161,0.476,261907.0,0.495,1.97e-06,1.0,0.355,-9.949,0.0301,180.191,4.0,0.446
0,After All,Cher and Peter Cetera,0,Cher and Peter Cetera,After All Cher and Peter Cetera,184.0,1989-01-01,2808517.0,"['dance pop', 'hollywood', 'new wave pop']",69.0,0.561,0.517,244360.0,0.335,0.0,4.0,0.0876,-13.104,0.0324,138.096,4.0,0.163
0,Roni,Bobby Brown,0,Bobby Brown,Roni Bobby Brown,184.0,1988-01-01,1019656.0,"['contemporary r&b', 'funk', 'hip hop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",57.0,0.0115,0.717,358333.0,0.696,6.11e-05,9.0,0.0494,-11.94,0.0373,146.658,4.0,0.904
0,Love in an Elevator,Aerosmith,0,Aerosmith,Love in an Elevator Aerosmith,184.0,2007-01-01,13014608.0,"['album rock', 'classic rock', 'hard rock', 'rock']",78.0,0.0223,0.429,322227.0,0.971,0.00106,4.0,0.365,-3.568,0.0738,93.724,4.0,0.559
0,Lay Your Hands on Me,Bon Jovi,0,Bon Jovi,Lay Your Hands on Me Bon Jovi,180.0,1988-09-13,11691349.0,"['glam metal', 'rock']",79.0,0.0268,0.259,358760.0,0.912,1.98e-06,2.0,0.241,-5.665,0.0728,99.738,4.0,0.283
0,The Promise,When in Rome,0,When in Rome,The Promise When in Rome,184.0,1988-01-01,88333.0,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",53.0,0.0864,0.629,220960.0,0.876,7.72e-05,0.0,0.0431,-10.141,0.0444,118.01,4.0,0.358
0,What I Am,Edie Brickell & New Bohemians,0,Edie Brickell & New Bohemians,What I Am Edie Brickell & New Bohemians,65.0,1988-01-01,132963.0,"['lilith', 'new wave pop', 'singer-songwriter']",46.0,0.624,0.619,296360.0,0.677,6.46e-05,11.0,0.0589,-11.728,0.0746,177.873,4.0,0.571
0,I Remember Holding You,Boys Club,0,Boys Club,I Remember Holding You Boys Club,184.0,1989-02-14,109.0,[],5.0,0.307,0.609,293079.0,0.843,0.000598,2.0,0.0517,-7.973,0.0447,92.48,4.0,0.762
0,Paradise City,Guns N' Roses,0,Guns N' Roses,Paradise City Guns N' Roses,180.0,1987-07-21,27246197.0,"['glam metal', 'hard rock', 'rock']",81.0,0.0169,0.273,405640.0,0.952,0.0111,11.0,0.142,-8.762,0.0843,100.271,4.0,0.472
0,I Wanna Have Some Fun,Samantha Fox,0,Samantha Fox,I Wanna Have Some Fun Samantha Fox,184.0,1988-11-01,294922.0,"['europop', 'hi-nrg', 'italian disco', 'new wave pop']",45.0,0.0136,0.846,301387.0,0.746,0.000189,6.0,0.134,-6.902,0.0717,122.853,4.0,0.902
0,She Wants to Dance with Me,Rick Astley,0,Rick Astley,She Wants to Dance with Me Rick Astley,184.0,1988-11-26,1001942.0,"['europop', 'new romantic', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",65.0,0.0864,0.654,196440.0,0.83,5.19e-05,6.0,0.268,-12.099,0.0513,118.031,4.0,0.938
0,Dreamin',Vanessa Williams,0,Vanessa Williams,Dreamin' Vanessa Williams,184.0,1988-01-01,410688.0,"['adult standards', 'contemporary r&b', 'new wave pop', 'quiet storm', 'urban contemporary']",54.0,0.144,0.523,326507.0,0.397,0.0,1.0,0.283,-16.407,0.0405,167.931,4.0,0.453
0,It's No Crime,Babyface,0,Babyface,It's No Crime Babyface,184.0,1989-07-07,915800.0,"['contemporary r&b', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",63.0,0.0608,0.802,241493.0,0.802,0.000252,2.0,0.0727,-6.709,0.0513,116.316,4.0,0.912
0,Poison,Alice Cooper,0,Alice Cooper,Poison Alice Cooper,184.0,1989-07-25,3265191.0,"['album rock', 'blues rock', 'classic rock', 'detroit rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",64.0,0.0327,0.28,270080.0,0.908,8.85e-06,2.0,0.18,-5.509,0.109,118.698,4.0,0.26
0,This Time I Know It's for Real,Donna Summer,0,Donna Summer,This Time I Know It's for Real Donna Summer,183.0,1989-03-20,1664918.0,"['dance pop', 'disco', 'hi-nrg', 'new wave pop']",65.0,0.0154,0.614,218933.0,0.878,0.00637,4.0,0.0486,-10.016,0.034,116.029,4.0,0.865
0,Smooth Criminal,Michael Jackson,0,Michael Jackson,Smooth Criminal Michael Jackson,184.0,2012-09-18,25610067.0,"['pop', 'r&b', 'soul']",83.0,0.247,0.853,257760.0,0.981,0.468,8.0,0.306,-3.947,0.0751,118.193,4.0,0.595
0,Heaven Help Me,Deon Estus,0,Deon Estus,Heaven Help Me Deon Estus,184.0,2010-02-25,1820.0,['sophisti-pop'],26.0,0.496,0.596,280999.0,0.443,0.000443,7.0,0.104,-16.695,0.0337,92.255,4.0,0.743
0,Rock Wit'cha,Bobby Brown,0,Bobby Brown,Rock Wit'cha Bobby Brown,184.0,1988-01-01,1019656.0,"['contemporary r&b', 'funk', 'hip hop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",57.0,0.0306,0.685,289533.0,0.547,1.05e-05,11.0,0.0694,-12.417,0.0487,77.509,4.0,0.909
0,Thinking of You,Sa-Fire,0,Sa-Fire,Thinking of You Sa-Fire,184.0,2020-09-04,46015.0,[],48.0,0.5,0.848,154163.0,0.522,0.000288,5.0,0.0786,-4.18,0.0411,94.97,4.0,0.797
0,What You Don't Know,Exposé,0,Exposé,What You Don't Know Exposé,184.0,1989-09-01,250632.0,"['freestyle', 'new wave pop']",46.0,0.0658,0.627,285680.0,0.886,0.0,3.0,0.0509,-6.122,0.0461,119.164,4.0,0.696
0,Surrender To Me,Ann Wilson and Robin Zander,0,Ann Wilson and Robin Zander,Surrender To Me Ann Wilson and Robin Zander,184.0,2000-01-01,2162547.0,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",67.0,0.452,0.37,244733.0,0.683,8.11e-06,11.0,0.167,-5.702,0.036,148.052,4.0,0.118
0,The End of the Innocence,Don Henley,0,Don Henley,The End of the Innocence Don Henley,183.0,1989-01-01,1378022.0,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",64.0,0.306,0.623,315307.0,0.425,8.65e-05,8.0,0.108,-13.045,0.0291,116.593,4.0,0.392
0,Keep on Movin',Soul II Soul,0,Soul II Soul,Keep on Movin' Soul II Soul,184.0,1989-01-01,252193.0,"['british soul', 'funk', 'post-disco', 'quiet storm', 'urban contemporary']",53.0,0.0264,0.676,361627.0,0.386,0.00054,6.0,0.0414,-16.148,0.0633,93.139,4.0,0.671
1,Hold On,Wilson Phillips,0,Wilson Phillips,Hold On Wilson Phillips,184.0,1990-05-08,522619.0,"['girl group', 'mellow gold', 'new wave pop', 'soft rock']",54.0,0.4,0.679,266867.0,0.657,0.0,5.0,0.0497,-9.897,0.0255,97.8,4.0,0.546
1,It Must Have Been Love,Roxette,0,Roxette,It Must Have Been Love Roxette,170.0,1990-05-20,1890821.0,"['europop', 'new wave pop', 'soft rock', 'swedish pop']",71.0,0.34,0.52,258787.0,0.652,5.49e-05,5.0,0.256,-6.655,0.0274,80.609,4.0,0.722
1,Nothing Compares 2 U,Sinéad O'Connor,0,Sinéad O'Connor,Nothing Compares 2 U Sinéad O'Connor,184.0,1990-07-01,894991.0,"['lilith', 'new wave pop', 'singer-songwriter']",61.0,0.0425,0.512,280040.0,0.574,2.31e-05,5.0,0.105,-7.016,0.0273,119.917,4.0,0.161
1,Poison,Bell Biv DeVoe,0,Bell Biv DeVoe,Poison Bell Biv DeVoe,184.0,1990-01-01,952805.0,"['boy band', 'contemporary r&b', 'hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",56.0,0.00195,0.84,261853.0,0.56,0.00417,6.0,0.633,-10.53,0.21,111.815,4.0,0.775
1,Vogue,Madonna,0,Madonna,Vogue Madonna,145.0,2009-09-18,6649374.0,['dance pop'],78.0,0.00379,0.737,316813.0,0.88,0.00351,6.0,0.417,-6.449,0.0433,115.998,4.0,0.329
1,Vision of Love,Mariah Carey,0,Mariah Carey,Vision of Love Mariah Carey,184.0,1990-06-12,8526038.0,"['dance pop', 'urban contemporary']",85.0,0.433,0.256,209293.0,0.464,0.0,5.0,0.121,-10.959,0.0382,205.362,3.0,0.355
1,Another Day in Paradise,Phil Collins,0,Phil Collins,Another Day in Paradise Phil Collins,184.0,1989-11-20,4934393.0,"['mellow gold', 'rock drums', 'soft rock']",76.0,0.736,0.78,322133.0,0.565,0.00269,3.0,0.063,-7.32,0.0306,101.967,4.0,0.365
1,Hold On,En Vogue,0,En Vogue,Hold On En Vogue,171.0,1990-04-03,1223757.0,"['contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",57.0,0.0865,0.728,304467.0,0.464,0.0,1.0,0.343,-11.156,0.0605,96.944,4.0,0.383
1,Cradle of Love,Billy Idol,0,Billy Idol,Cradle of Love Billy Idol,184.0,1990-05-01,1568033.0,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",69.0,0.0163,0.612,281467.0,0.942,3.9e-06,3.0,0.0909,-4.588,0.0399,144.038,4.0,0.622
1,Blaze of Glory,Jon Bon Jovi,0,Jon Bon Jovi,Blaze of Glory Jon Bon Jovi,184.0,1994-10-18,11691349.0,"['glam metal', 'rock']",79.0,0.0211,0.541,340000.0,0.704,4.18e-05,7.0,0.143,-6.167,0.0324,78.797,4.0,0.416
0,Do Me!,Bell Biv DeVoe,0,Bell Biv DeVoe,Do Me! Bell Biv DeVoe,184.0,1990-01-01,952805.0,"['boy band', 'contemporary r&b', 'hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",56.0,0.134,0.716,272440.0,0.772,2.15e-06,10.0,0.35,-6.816,0.037,107.823,4.0,0.671
0,How Am I Supposed to Live Without You,Michael Bolton,0,Michael Bolton,How Am I Supposed to Live Without You Michael Bolton,184.0,1989-06-27,1760196.0,['soft rock'],64.0,0.191,0.541,255667.0,0.44,0.0,10.0,0.114,-12.206,0.031,140.273,4.0,0.232
0,Pump Up the Jam,Technotronic,0,Technotronic,Pump Up the Jam Technotronic,183.0,1989-11-28,237981.0,"['eurodance', 'europop', 'hip house', 'new beat']",58.0,0.0147,0.885,320307.0,0.844,4.49e-06,10.0,0.0494,-9.225,0.0733,124.602,4.0,0.715
0,Opposites Attract,Paula Abdul,0,Paula Abdul,Opposites Attract Paula Abdul,184.0,1988-01-01,964275.0,"['dance pop', 'new wave pop', 'soft rock', 'urban contemporary']",54.0,0.0337,0.783,265373.0,0.842,2.57e-06,1.0,0.0519,-8.838,0.054,117.79,4.0,0.933
0,Escapade,Janet Jackson,0,Janet Jackson,Escapade Janet Jackson,181.0,1989-09-19,3399554.0,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",66.0,0.0226,0.804,283933.0,0.945,0.000878,1.0,0.171,-7.539,0.0483,115.217,4.0,0.701
0,All I Wanna Do Is Make Love to You,Heart,0,Heart,All I Wanna Do Is Make Love to You Heart,184.0,1990-03-25,2162547.0,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",67.0,0.16,0.626,310893.0,0.746,0.0,7.0,0.0618,-8.832,0.0282,102.896,4.0,0.8
0,Close to You,Maxi Priest,0,Maxi Priest,Close to You Maxi Priest,184.0,1990-01-01,200306.0,"['lovers rock', 'reggae', 'reggae fusion', 'roots reggae']",50.0,0.0849,0.781,325800.0,0.478,3.93e-06,6.0,0.0877,-15.427,0.0561,95.992,4.0,0.962
0,Black Velvet,Alannah Myles,0,Alannah Myles,Black Velvet Alannah Myles,184.0,1989-03-14,89227.0,"['classic canadian rock', 'new wave pop']",55.0,0.273,0.754,287440.0,0.366,9.04e-05,8.0,0.106,-10.07,0.0312,91.147,4.0,0.469
0,Release Me,Wilson Phillips,0,Wilson Phillips,Release Me Wilson Phillips,184.0,1990-05-08,522619.0,"['girl group', 'mellow gold', 'new wave pop', 'soft rock']",54.0,0.448,0.724,295693.0,0.471,2.5e-06,0.0,0.218,-11.143,0.0358,97.211,4.0,0.442
0,Don't Know Much,Linda Ronstadt featuring Aaron Neville,1,Linda Ronstadt ,Don't Know Much Linda Ronstadt ,184.0,1989,759772.0,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",62.0,0.657,0.401,211973.0,0.285,1.13e-05,11.0,0.158,-11.005,0.0327,130.465,4.0,0.267
0,All Around the World,Lisa Stansfield,0,Lisa Stansfield,All Around the World Lisa Stansfield,184.0,1989,633878.0,"['british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock']",55.0,0.329,0.656,268293.0,0.727,6.81e-06,1.0,0.104,-10.557,0.124,100.526,4.0,0.652
0,I Wanna Be Rich,Calloway,0,Calloway,I Wanna Be Rich Calloway,137.0,1989-08-13,1897.0,[],28.0,0.0613,0.743,309667.0,0.792,0.00661,7.0,0.34,-9.553,0.0773,114.199,4.0,0.866
0,Rub You the Right Way,Johnny Gill,0,Johnny Gill,Rub You the Right Way Johnny Gill,96.0,1990,911173.0,"['contemporary r&b', 'funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",51.0,0.0163,0.667,333800.0,0.874,0.00246,10.0,0.322,-6.937,0.0441,111.871,4.0,0.865
0,She Ain't Worth It,Glenn Medeiros featuring Bobby Brown,1,Glenn Medeiros ,She Ain't Worth It Glenn Medeiros ,183.0,1990-01-01,81231.0,['soft rock'],52.0,0.0424,0.782,218840.0,0.881,0.0,1.0,0.125,-7.763,0.064,102.488,4.0,0.908
0,If Wishes Came True,Sweet Sensation,0,Sweet Sensation,If Wishes Came True Sweet Sensation,184.0,1990,71150.0,['freestyle'],33.0,0.0944,0.493,315160.0,0.453,0.00467,3.0,0.1,-10.878,0.0248,143.725,4.0,0.188
0,The Power,Snap!,0,Snap!,The Power Snap!,183.0,1990-01-01,178654.0,"['diva house', 'eurodance', 'europop', 'german techno', 'hip house']",60.0,0.0434,0.74,228994.0,0.88,0.00803,0.0,0.341,-7.693,0.0624,108.899,4.0,0.707
0,(Can't Live Without Your) Love and Affection,Nelson,0,Nelson,(Can't Live Without Your) Love and Affection Nelson,183.0,2010-12-03,79920.0,"['glam metal', 'hard rock']",41.0,0.00194,0.493,234057.0,0.969,0.0,1.0,0.135,-0.913,0.0537,121.054,4.0,0.564
0,Love Will Lead You Back,Taylor Dayne,0,Taylor Dayne,Love Will Lead You Back Taylor Dayne,184.0,1989-10-07,399012.0,"['dance pop', 'hi-nrg', 'new wave pop', 'soft rock']",56.0,0.201,0.547,277600.0,0.513,0.0,1.0,0.0866,-7.006,0.0267,73.214,4.0,0.2
0,Don't Wanna Fall in Love,Jane Child,0,Jane Child,Don't Wanna Fall in Love Jane Child,184.0,1989,11080.0,['new wave pop'],35.0,0.0152,0.708,247840.0,0.681,3.43e-05,1.0,0.0373,-11.226,0.0422,111.574,4.0,0.814
0,Two to Make It Right,Seduction,0,Seduction,Two to Make It Right Seduction,184.0,1989,37215.0,['freestyle'],32.0,0.204,0.772,282267.0,0.598,0.00345,7.0,0.513,-10.857,0.0429,114.419,4.0,0.717
0,Sending All My Love,Linear,0,Linear,Sending All My Love Linear,184.0,2005-02-08,16672.0,['freestyle'],38.0,0.000407,0.703,234067.0,0.517,0.0969,7.0,0.0963,-13.644,0.0529,104.833,4.0,0.768
0,Unskinny Bop,Poison,0,Poison,Unskinny Bop Poison,183.0,1990,2895918.0,"['album rock', 'glam metal', 'hard rock', 'rock']",64.0,0.0657,0.574,228067.0,0.93,7.78e-06,1.0,0.108,-2.949,0.0413,92.303,4.0,0.69
0,Step by Step,New Kids on the Block,0,New Kids on the Block,Step by Step New Kids on the Block,184.0,1990-06-04,681741.0,"['boy band', 'dance pop']",57.0,0.0274,0.787,267293.0,0.63,6.69e-06,0.0,0.161,-12.295,0.0609,125.347,4.0,0.882
0,Dangerous,Roxette,0,Roxette,Dangerous Roxette,184.0,1988-10-21,1890821.0,"['europop', 'new wave pop', 'soft rock', 'swedish pop']",71.0,0.0485,0.712,228867.0,0.898,7.76e-06,4.0,0.148,-4.893,0.0336,124.409,4.0,0.961
0,We Didn't Start the Fire,Billy Joel,0,Billy Joel,We Didn't Start the Fire Billy Joel,184.0,1989-10-17,4859706.0,"['classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",77.0,0.0771,0.712,287733.0,0.967,0.0,7.0,0.356,-5.206,0.047,145.024,4.0,0.895
0,I Don't Have the Heart,James Ingram,0,James Ingram,I Don't Have the Heart James Ingram,184.0,1989,515979.0,"['adult standards', 'quiet storm', 'soft rock', 'urban contemporary']",59.0,0.658,0.487,253507.0,0.423,0.0,2.0,0.109,-8.181,0.0243,88.883,4.0,0.334
0,Downtown Train,Rod Stewart,0,Rod Stewart,Downtown Train Rod Stewart,184.0,1996-11-12,3958369.0,"['mellow gold', 'soft rock']",74.0,0.0878,0.527,279413.0,0.584,0.000103,10.0,0.117,-7.965,0.0314,114.941,4.0,0.271
0,Rhythm Nation,Janet Jackson,0,Janet Jackson,Rhythm Nation Janet Jackson,181.0,1989-09-19,3399554.0,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",66.0,0.0541,0.632,330933.0,0.928,0.106,1.0,0.519,-8.345,0.0604,109.098,4.0,0.703
0,I'll Be Your Everything,Tommy Page,0,Tommy Page,I'll Be Your Everything Tommy Page,184.0,1990,39003.0,['contemporary r&b'],31.0,0.338,0.499,244840.0,0.517,0.0,5.0,0.236,-9.044,0.0287,144.138,4.0,0.281
0,Roam,The B-52's,0,The B-52's,Roam The B-52's,172.0,1989-06-23,908930.0,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'rock', 'zolo']",61.0,0.0485,0.636,295133.0,0.939,6.69e-06,9.0,0.271,-5.551,0.0837,134.937,4.0,0.694
0,Everything,Jody Watley,0,Jody Watley,Everything Jody Watley,183.0,1989-01-01,276169.0,"['contemporary r&b', 'disco', 'freestyle', 'funk', 'minneapolis sound', 'new wave pop', 'post-disco', 'quiet storm', 'urban contemporary', 'vocal house']",42.0,0.584,0.57,255413.0,0.692,0.0112,0.0,0.203,-9.551,0.0303,163.972,4.0,0.693
0,Back to Life (However Do You Want Me),Soul II Soul featuring Caron Wheeler,1,Soul II Soul ,Back to Life (However Do You Want Me) Soul II Soul ,184.0,1995-05-18,252193.0,"['british soul', 'funk', 'post-disco', 'quiet storm', 'urban contemporary']",53.0,0.0673,0.819,232133.0,0.611,7.7e-05,7.0,0.0477,-7.428,0.129,101.001,4.0,0.653
